Do I Have To Say The Words?,1992,1959,Bryan Adams
Thought I'd Died And Gone To Heaven,1992,1959,Bryan Adams
Missing You Now,1992,1953,Michael Bolton
Take This Heart,1992,1963,Richard Marx
Real Love,1992,1971,Mary J. Blige
That's What Love Is For,1992,1960,Amy Grant
Keep Coming Back,1992,1963,Richard Marx
Keep It Comin',1992,1961,Keith Sweat
I Will Remember You,1992,1960,Amy Grant
We Got A Love Thang,1992,1969,CeCe Peniston
I Can't Make You Love Me,1992,1949,Bonnie Raitt
I Will Always Love You,1993,1963,Whitney Houston
That's The Way Love Goes,1993,1966,Janet Jackson
Dreamlover,1993,1969,Mariah Carey
Show Me Love,1993,1962,Robin S.
A Whole New World,1993,1951,Peabo Bryson
If,1993,1966,Janet Jackson
The River Of Dreams,1993,1949,Billy Joel
I Have Nothing,1993,1963,Whitney Houston
Have I Told You Lately,1993,1945,Rod Stewart
Saving Forever For You,1993,1972,Shanice
I'd Do Anything For Love,1993,1947,Meat Loaf
I'm Every Woman,1993,1963,Whitney Houston
I Don't Wanna Fight,1993,1939,Tina Turner
Another Sad Love Song,1993,1967,Toni Braxton
Good Enough,1993,1969,Bobby Brown
One Last Cry,1993,1969,Brian McKnight
Real Love,1993,1971,Mary J. Blige
Hey Mr. D.J.,1993,1979,Zhane
Deeper And Deeper,1993,1958,Madonna
Rain,1993,1958,Madonna
Do You Believe In Us,1993,1961,Jon Secada
Angel,1993,1961,Jon Secada
Again,1993,1966,Janet Jackson
It Was A Good Day,1993,1969,Ice Cube
To Love Somebody,1993,1953,Michael Bolton
Check Yo Self,1993,1969,Ice Cube
Reason To Believe,1993,1945,Rod Stewart
Can't Get Enough Of Your Love,1993,1962,Taylor Dayne
The Power Of Love,1994,1968,Celine Dion
Hero,1994,1969,Mariah Carey
Stay,1994,1968,Lisa Loeb
Breathe Again,1994,1967,Toni Braxton
Bump N' Grind,1994,1967,R. Kelly
Again,1994,1966,Janet Jackson
I'll Remember,1994,1958,Madonna
Wild Night,1994,1951,John Mellencamp
You Mean The World To Me,1994,1967,Toni Braxton
Can You Feel The Love Tonight,1994,1947,Elton John
If You Go,1994,1961,Jon Secada
Back and Forth,1994,1979,Aaliyah
Now And Forever,1994,1963,Richard Marx
When Can I See You,1994,1959,Babyface
Please Forgive Me,1994,1959,Bryan Adams
Said I Loved You...But I Lied,1994,1953,Michael Bolton
All I Wanna Do,1994,1962,Sheryl Crow
Can We Talk,1994,1976,Tevin Campbell
I'd Do Anything For Love,1994,1947,Meat Loaf
Come To My Window,1994,1961,Melissa Etheridge
I'm Ready,1994,1976,Tevin Campbell
Anytime You Need A Friend,1994,1969,Mariah Carey
Because Of Love,1994,1966,Janet Jackson
Gin And Juice,1994,1971,Snoop Doggy Dogg
Streets Of Philadelphia,1994,1949,Bruce Springsteen
Endless Love,1994,1951,Luther Vandross
Your Body's Callin',1994,1967,R. Kelly
I Can See Clearly Now,1994,1948,Jimmy Cliff
Never Keeping Secrets,1994,1959,Babyface
At Your Best,1994,1979,Aaliyah
Rock And Roll Dreams Come Through,1994,1947,Meat Loaf
Groove Thang,1994,1979,Zhane
Dreams,1994,1969,Gabrielle
Mary Jane's Last Dance,1994,1950,Tom Petty and The Heartbreakers
U.N.I.T.Y.,1994,1970,Queen Latifah
Secret,1994,1958,Madonna
Here Comes The Hotstepper,1994,1957,Ini Kamoze
I'm The Only One,1994,1961,Melissa Etheridge
Love Sneakin' Up On You,1994,1949,Bonnie Raitt
Always In My Heart,1994,1976,Tevin Campbell
And Our Feelings,1994,1959,Babyface
Bop Gun,1994,1969,Ice Cube
Fantasy,1995,1969,Mariah Carey
Take A Bow,1995,1958,Madonna
This Is How We Do It,1995,1968,Montell Jordan
Freak Like Me,1995,1974,Adina Howard
Have You Ever Really Loved A Woman?,1995,1959,Bryan Adams
You Gotta Be,1995,1968,Des'ree
Here Comes The Hotstepper,1995,1957,Ini Kamoze
Runaway,1995,1966,Janet Jackson
Strong Enough,1995,1962,Sheryl Crow
As I Lay Me Down,1995,1967,Sophie B. Hawkins
Shy Guy,1995,1970,Diana King
I'm The Only One,1995,1961,Melissa Etheridge
Believe,1995,1947,Elton John
You Don't Know How It Feels,1995,1950,Tom Petty
All I Wanna Do,1995,1962,Sheryl Crow
Secret,1995,1958,Madonna
"No More ""I Love You's""",1995,1954,Annie Lennox
You Used To Love Me,1995,1973,Faith Evans
Turn The Beat Around,1995,1957,Gloria Estefan
One Sweet Day,1996,1969,Mariah Carey
Because You Loved Me,1996,1968,Celine Dion
Always Be My Baby,1996,1969,Mariah Carey
Give Me One Reason,1996,1964,Tracy Chapman
Twisted,1996,1961,Keith Sweat
Ironic,1996,1974,Alanis Morissette
Exhale,1996,1963,Whitney Houston
It's All Coming Back To Me Now,1996,1968,Celine Dion
Change The World,1996,1945,Eric Clapton
Insensitive,1996,1962,Jann Arden
I Can't Sleep Baby,1996,1967,R. Kelly
One Of Us,1996,1962,Joan Osborne
Not Gon' Cry,1996,1971,Mary J. Blige
Down Low,1996,1967,R. Kelly
Count On Me,1996,1963,Whitney Houston
Fantasy,1996,1969,Mariah Carey
You'll See,1996,1958,Madonna
Fastlove,1996,1963,George Michael
If Your Girl Only Knew,1996,1979,Aaliyah
Key West Intermezzo,1996,1951,John Mellencamp
Pony,1996,1970,Ginuwine
Nobody,1996,1961,Keith Sweat
If It Makes You Happy,1996,1962,Sheryl Crow
As I Lay Me Down,1996,1967,Sophie B. Hawkins
"Keep On, Keepin' On",1996,1970,Mc Lyte
I Want To Come Over,1996,1961,Melissa Etheridge
Un-Break My Heart,1996,1967,Toni Braxton
You Remind Me Of Something,1996,1967,R. Kelly
Runaway,1996,1966,Janet Jackson
That Girl,1996,1961,Maxi Priest
Soon As I Get Home,1996,1973,Faith Evans
I'll Be Missing You,1997,1969,Puff Daddy
Un-Break My Heart,1997,1967,Toni Braxton
Can't Nobody Hold Me Down,1997,1969,Puff Daddy
I Believe I Can Fly,1997,1967,R. Kelly
Return Of The Mack,1997,1972,Mark Morrison
How Do I Live,1997,1982,LeAnn Rimes
You Make Me Wanna...,1997,1978,Usher
Bitch,1997,1958,Meredith Brooks
Nobody,1997,1961,Keith Sweat
Every Time I Close My Eyes,1997,1959,Babyface
Honey,1997,1969,Mariah Carey
I Believe In You And Me,1997,1963,Whitney Houston
Where Have All The Cowboys Gone?,1997,1968,Paula Cole
Sunny Came Home,1997,1956,Shawn Colvin
Ooh Aah... Just A Little Bit,1997,1970,Gina G
All By Myself,1997,1968,Celine Dion
It's All Coming Back To Me Now,1997,1968,Celine Dion
I Finally Found Someone,1997,1942,Barbra Streisand
I'll Be,1997,2000,Foxy Brown
If It Makes You Happy,1997,1962,Sheryl Crow
Everyday Is A Winding Road,1997,1962,Sheryl Crow
Cold Rock A Party,1997,1970,Mc Lyte
Pony,1997,1970,Ginuwine
Building A Mystery,1997,1968,Sarah McLachlan
Change The World,1997,1945,Eric Clapton
Gotham City,1997,1967,R. Kelly
What's On Tonight,1997,1968,Montell Jordan
Secret Garden,1997,1949,Bruce Springsteen
The One I Gave My Heart To,1997,1979,Aaliyah
You Should Be Mine,1997,1969,Brian McKnight
Don't Cry For Me Argentina,1997,1958,Madonna
Go The Distance,1997,1953,Michael Bolton
Coco Jamboo,1997,1934,Mr. President
Twisted,1997,1961,Keith Sweat
You Must Love Me,1997,1958,Madonna
You're Still The One,1998,1965,Shania Twain
How Do I Live,1998,1982,LeAnn Rimes
I Don't Want To Wait,1998,1968,Paula Cole
My Heart Will Go On,1998,1968,Celine Dion
You Make Me Wanna...,1998,1978,Usher
My Way,1998,1978,Usher
My All,1998,1969,Mariah Carey
Been Around The World,1998,1969,Puff Daddy
Adia,1998,1968,Sarah McLachlan
This Kiss,1998,1967,Faith Hill
Let's Ride,1998,1968,Montell Jordan
Frozen,1998,1958,Madonna
Gone Till November,1998,1969,Wyclef Jean
Come With Me,1998,1969,Puff Daddy
I Do,1998,1968,Lisa Loeb
Looking Through Your Eyes,1998,1982,LeAnn Rimes
Victory,1998,1969,Puff Daddy
Friend Of Mine,1998,1973,Kelly Price
I'll Be,1998,1970,Edwin McCain
Ray Of Light,1998,1958,Madonna
The Mummers' Dance,1998,1957,Loreena McKennitt
The One I Gave My Heart To,1998,1979,Aaliyah
A Rose Is Still A Rose,1998,1942,Aretha Franklin
Thinkin' Bout It,1998,1966,Gerald Levert
Believe,1999,1946,Cher
Heartbreak Hotel,1999,1963,Whitney Houston
...Baby One More Time,1999,1981,Britney Spears
Genie In A Bottle,1999,1980,Christina Aguilera
Every Morning,1999,1954,Sugar Ray
Livin' La Vida Loca,1999,1971,Ricky Martin
I'm Your Angel,1999,1967,R. Kelly
Angel,1999,1968,Sarah McLachlan
Save Tonight,1999,1968,Eagle-Eye Cherry
Fortunate,1999,1973,Maxwell
Bailamos,1999,1975,Enrique Iglesias
What It's Like,1999,1969,Everlast
Fly Away,1999,1964,Lenny Kravitz
Someday,1999,1954,Sugar Ray
That Don't Impress Me Much,1999,1965,Shania Twain
Heartbreaker,1999,1969,Mariah Carey
I Still Believe,1999,1969,Mariah Carey
Doo Wop,1999,1975,Lauryn Hill
Mambo No. 5,1999,1975,Lou Bega
Sweet Lady,1999,1978,Tyrese
It's Not Right But It's Okay,1999,1963,Whitney Houston
Lullaby,1999,1968,Shawn Mullins
She's All I Ever Had,1999,1971,Ricky Martin
From This Moment On,1999,1965,Shania Twain
Love Like This,1999,1973,Faith Evans
Ex-Factor,1999,1975,Lauryn Hill
I Don't Want To Miss A Thing,1999,1963,Mark Chesnutt
I Will Remember You,1999,1968,Sarah McLachlan
My Love Is Your Love,1999,1963,Whitney Houston
All Night Long,1999,1973,Faith Evans
Man! I Feel Like A Woman!,1999,1965,Shania Twain
So Anxious,1999,1970,Ginuwine
Back At One,1999,1969,Brian McKnight
When A Woman's Fed Up,1999,1967,R. Kelly
How Forever Feels,1999,1968,Kenny Chesney
Sometimes,1999,1981,Britney Spears
Lesson In Leavin',1999,1970,Jo Dee Messina
Satisfy You,1999,1969,Puff Daddy
Write This Down,1999,1952,George Strait
Breathe,2000,1967,Faith Hill
He Wasn't Man Enough,2000,1967,Toni Braxton
Try Again,2000,1979,Aaliyah
Thong Song,2000,1978,Sisqo
Music,2000,1958,Madonna
What A Girl Wants,2000,1980,Christina Aguilera
Back At One,2000,1969,Brian McKnight
Get It On Tonite,2000,1968,Montell Jordan
Incomplete,2000,1978,Sisqo
I Try,2000,1967,Macy Gray
That's The Way It Is,2000,1968,Celine Dion
Hot Boyz,2000,1971,Missy Elliott
It Feels So Good,2000,1968,Sonique
Be With You,2000,1975,Enrique Iglesias
Come On Over Baby,2000,1980,Christina Aguilera
The Way You Love Me,2000,1967,Faith Hill
I Turn To You,2000,1980,Christina Aguilera
I Need You,2000,1982,LeAnn Rimes
Thank God I Found You,2000,1969,Mariah Carey
My Love Is Your Love,2000,1963,Whitney Houston
Oops!... I Did It Again,2000,1981,Britney Spears
I Wanna Love You Forever,2000,1980,Jessica Simpson
Separated,2000,1978,Avant
U Know What's Up,2000,1973,Donell Jones
Only God Knows Why,2000,1971,Kid Rock
Bag Lady,2000,1971,Erykah Badu
Party Up,2000,2000,DMX
That's The Way,2000,1970,Jo Dee Messina
From The Bottom Of My Broken Heart,2000,1981,Britney Spears
The Best Day,2000,1952,George Strait
Where I Wanna Be,2000,1973,Donell Jones
How Do You Like Me Now?!,2000,1961,Toby Keith
I Hope You Dance,2000,1966,Lee Ann Womack
I Don't Wanna,2000,1979,Aaliyah
Fallin',2001,1981,Alicia Keys
Again,2001,1964,Lenny Kravitz
Hit 'Em Up Style,2001,1976,Blu Cantrell
U Remind Me,2001,1978,Usher
Follow Me,2001,1974,Uncle Kracker
The Way You Love Me,2001,1967,Faith Hill
Put It On Me,2001,1976,Ja Rule
Family Affair,2001,1971,Mary J. Blige
I Hope You Dance,2001,1966,Lee Ann Womack
South Side,2001,1965,Moby
Don't Tell Me,2001,1958,Madonna
Fill Me In,2001,1981,Craig David
I'm Like A Bird,2001,1978,Nelly Furtado
Fiesta,2001,1967,R. Kelly
When It's Over,2001,1954,Sugar Ray
Differences,2001,1970,Ginuwine
Nobody Wants To Be Lonely,2001,1971,Ricky Martin
Only Time,2001,1961,Enya
I Do!!,2001,1983,Toya
Irresistible,2001,1980,Jessica Simpson
There You'll Be,2001,1967,Faith Hill
Love,2001,1977,Musiq Soulchild
Turn Off The Light,2001,1978,Nelly Furtado
Austin,2001,1976,Blake Shelton
Livin' It Up,2001,1976,Ja Rule
Loverboy,2001,1969,Mariah Carey
Music,2001,1968,Erick Sermon
Don't Happen Twice,2001,1968,Kenny Chesney
I Wish,2001,1967,R. Kelly
It's A Great Day To Be Alive,2001,1963,Travis Tritt
You Shouldn't Kiss Me Like This,2001,1961,Toby Keith
Hero,2001,1975,Enrique Iglesias
A Thousand Miles,2002,1980,Vanessa Carlton
U Got it Bad,2002,1978,Usher
Complicated,2002,1984,Avril Lavigne
Always on Time,2002,1976,Ja Rule
U Don't have to Call,2002,1978,Usher
Family Affair,2002,1971,Mary J. Blige
Hero,2002,1975,Enrique Iglesias
Hero,2002,1974,Chad Kroeger
Soak up the Sun,2002,1962,Sheryl Crow
A Moment Like This,2002,1982,Kelly Clarkson
Addictive,2002,1971,Truth Hurts
Can't Get You Out Of My Head,2002,1968,Kylie Minogue
A Woman's Worth,2002,1981,Alicia Keys
7 Days,2002,1981,Craig David
Can't Fight the Moonlight,2002,1982,LeAnn Rimes
Escape,2002,1975,Enrique Iglesias
More than a Woman,2002,1979,Aaliyah
I Love You,2002,1973,Faith Evans
Gotta Get Thru This,2002,1979,Daniel Bedingfield
Rainy Dayz,2002,1971,Mary J. Blige
Differences,2002,1970,Ginuwine
Gimme the Light,2002,1973,Sean Paul
Livin' it Up,2002,1976,Ja Rule
No More Drama,2002,1971,Mary J. Blige
The Good Stuff,2002,1968,Kenny Chesney
Good Morning Beautiful,2002,1972,Steve Holy
Rock the Boat,2002,1979,Aaliyah
Drive,2002,1958,Alan Jackson
Anything,2002,1978,Jaheim
A New Day has Come,2002,1968,Celine Dion
Turn Off the Light,2002,1978,Nelly Furtado
Living and Living Well,2002,1952,George Strait
My List,2002,1961,Toby Keith
Hands Clean,2002,1974,Alanis Morissette
Sk8er Boi,2002,1984,Avril Lavigne
Where Were You,2002,1958,Alan Jackson
Like I Love You,2002,1981,Justin Timberlake
I Do!!,2002,1983,Toya
Ignition,2003,1967,R. Kelly
Get Busy,2003,1973,Sean Paul
Crazy In Love,2003,1981,Beyonce
Miss You,2003,1979,Aaliyah
Picture,2003,1971,Kid Rock
Baby Boy,2003,1981,Beyonce
Beautiful,2003,1980,Christina Aguilera
I'm With You,2003,1984,Avril Lavigne
Drift Away,2003,1974,Uncle Kracker
Mesmerize,2003,1976,Ja Rule
Cry Me A River,2003,1981,Justin Timberlake
How You Gonna Act Like That,2003,1978,Tyrese
Rock Your Body,2003,1981,Justin Timberlake
No Letting Go,2003,1972,Wayne Wonder
Frontin',2003,1973,Pharrell
"Never Leave You - Uh Ooh, Uh Oooh!",2003,1984,Lumidee
Beautiful,2003,1971,Snoop Dogg
Miss Independent,2003,1982,Kelly Clarkson
This Is The Night,2003,1978,Clay Aiken
In Those Jeans,2003,1970,Ginuwine
The Remedy,2003,1977,Jason Mraz
Forever And For Always,2003,1965,Shania Twain
If You're Not The One,2003,1979,Daniel Bedingfield
Thoia Thoing,2003,1967,R. Kelly
It's Five O'Clock Somewhere,2003,1958,Alan Jackson
Like Glue,2003,1973,Sean Paul
Can't Hold Us Down,2003,1980,Christina Aguilera
Hell Yeah,2003,1970,Ginuwine
Beer For My Horses,2003,1961,Toby Keith
Love Of My Life,2003,1971,Erykah Badu
Fighter,2003,1980,Christina Aguilera
Put that Woman First,2003,1978,Jaheim
19 Somethin',2003,1973,Mark Wills
What Was I Thinkin',2003,1975,Dierks Bentley
Flying Without Wings,2003,1978,Ruben Studdard
"No Shoes, No Shirt, No Problems",2003,1968,Kenny Chesney
Come Over,2003,1979,Aaliyah
Step In The Name Of Love,2003,1967,R. Kelly
Don't Know Why,2003,1979,Norah Jones
Yeah!,2004,1978,Usher
Burn,2004,1978,Usher
If I Ain't Got You,2004,1981,Alicia Keys
I Don't Wanna Know,2004,1974,Mario Winans
Confessions Part II,2004,1978,Usher
Naughty Girl,2004,1981,Beyonce
Sunshine,2004,1981,Lil' Flip
Dip It Low,2004,1981,Christina Milian
Turn Me On,2004,1976,Kevin Lyttle
The First Cut Is The Deepest,2004,1962,Sheryl Crow
You Don't Know My Name,2004,1981,Alicia Keys
Diary,2004,1981,Alicia Keys
Pieces of Me,2004,1984,Ashlee Simpson
Milkshake,2004,1979,Kelis
Jesus Walks,2004,1977,Kanye West
Locked Up,2004,1973,Akon
All Falls Down,2004,1977,Kanye West
Toxic,2004,1981,Britney Spears
With You,2004,1980,Jessica Simpson
Sorry 2004,2004,1978,Ruben Studdard
My Happy Ending,2004,1984,Avril Lavigne
I'm Still in Love with You,2004,1973,Sean Paul
Through the Wire,2004,1977,Kanye West
Read your Mind,2004,1978,Avant
Game Over,2004,1981,Lil' Flip
Baby Boy,2004,1981,Beyonce
Drop it Like it's Hot,2004,1971,Snoop Dogg
Breakaway,2004,1982,Kelly Clarkson
Step In The Name Of Love,2004,1967,R. Kelly
Remember When,2004,1958,Alan Jackson
Everytime,2004,1981,Britney Spears
When the Sun Goes Down,2004,1968,Kenny Chesney
American Soldier,2004,1961,Toby Keith
Don't Tell Me,2004,1984,Avril Lavigne
You'll Think of Me,2004,1967,Keith Urban
Happy People,2004,1967,R. Kelly
Redneck Woman,2004,1973,Gretchen Wilson
Letters from Home,2004,1965,John Michael Montgomery
I Go Back,2004,1968,Kenny Chesney
We Belong Together,2005,1969,Mariah Carey
Hollaback Girl,2005,1969,Gwen Stefani
Since U Been Gone,2005,1982,Kelly Clarkson
Gold Digger,2005,1977,Kanye West
Behind These Hazel Eyes,2005,1982,Kelly Clarkson
Lose Control,2005,1971,Missy Elliott
Shake It Off,2005,1969,Mariah Carey
Pon de Replay,2005,1988,Rihanna
Lonely No More,2005,1972,Rob Thomas
Drop It Like It's Hot,2005,1971,Snoop Dogg
Breakaway,2005,1982,Kelly Clarkson
Rich Girl,2005,1969,Gwen Stefani
Caught Up,2005,1978,Usher
Lonely,2005,1973,Akon
Collide,2005,1981,Howie Day
Karma,2005,1981,Alicia Keys
I Don't Want To Be,2005,1977,Gavin DeGraw
1 Thing,2005,1980,Amerie
It's Like That,2005,1969,Mariah Carey
Inside Your Heaven,2005,1983,Carrie Underwood
Because Of You,2005,1982,Kelly Clarkson
Beautiful Soul,2005,1987,Jesse McCartney
Cool,2005,1969,Gwen Stefani
These Words,2005,1981,Natasha Bedingfield
As Good As I Once Was,2005,1961,Toby Keith
Ordinary People,2005,1978,John Legend
We Be Burnin',2005,1973,Sean Paul
O,2005,1984,Omarion
Wonderful,2005,1976,Ja Rule
Chariot,2005,1977,Gavin DeGraw
Mississippi Girl,2005,1967,Faith Hill
Bad Day,2006,1971,Daniel Powter
Temperature,2006,1973,Sean Paul
Promiscuous,2006,1978,Nelly Furtado
You're Beautiful,2006,1974,James Blunt
Unwritten,2006,1981,Natasha Bedingfield
Sexyback,2006,1981,Justin Timberlake
Check on It,2006,1981,Beyonce
Be Without You,2006,1971,Mary J. Blige
So Sick,2006,1979,Ne-Yo
SOS,2006,1988,Rihanna
Unfaithful,2006,1988,Rihanna
Ain't no Other Man,2006,1980,Christina Aguilera
Gold Digger,2006,1977,Kanye West
(When You Gonna) Give It Up To Me,2006,1973,Sean Paul
Because Of You,2006,1982,Kelly Clarkson
Walk Away,2006,1982,Kelly Clarkson
Don't Forget About Us,2006,1969,Mariah Carey
Sexy Love,2006,1979,Ne-Yo
Unpredictable,2006,1967,Jamie Foxx
My Love,2006,1981,Justin Timberlake
Bossy,2006,1979,Kelis
Smack That,2006,1973,Akon
Rompe,2006,1977,Daddy Yankee
"Jesus, take the Wheel",2006,1983,Carrie Underwood
We be Burnin',2006,1973,Sean Paul
Hung Up,2006,1958,Madonna
Love,2006,1981,Keyshia Cole
When You're Mad,2006,1979,Ne-Yo
Do I Make you Proud,2006,1976,Taylor Hicks
Irreplaceable,2007,1981,Beyonce
Umbrella,2007,1988,Rihanna
The Sweet Escape,2007,1969,Gwen Stefani
Before He Cheats,2007,1983,Carrie Underwood
I Wanna Love You,2007,1973,Akon
Say It Right,2007,1978,Nelly Furtado
Don't Matter,2007,1973,Akon
Girlfriend,2007,1984,Avril Lavigne
Smack That,2007,1973,Akon
The Way I Are,2007,1972,Timbaland
Give It To Me,2007,1972,Timbaland
What Goes Around Comes Around,2007,1981,Justin Timberlake
My Love,2007,1981,Justin Timberlake
Stronger,2007,1977,Kanye West
We Fly High,2007,1950,Jim Jones
Beautiful Girls,2007,1990,Sean Kingston
Summer Love,2007,1981,Justin Timberlake
Wait For You,2007,1978,Elliott Yamin
Ice Box,2007,1984,Omarion
Lost Without U,2007,1977,Robin Thicke
Because Of You,2007,1979,Ne-Yo
Beautiful Liar,2007,1981,Beyonce
Sexyback,2007,1981,Justin Timberlake
Keep Holding On,2007,1984,Avril Lavigne
Let It Go,2007,1981,Keyshia Cole
Apologize,2007,1972,Timbaland
Bubbly,2007,1985,Colbie Caillat
Never Again,2007,1982,Kelly Clarkson
Bed,2007,1984,J. Holiday
Rehab,2007,1983,Amy Winehouse
No One,2007,1981,Alicia Keys
Wind It Up,2007,1969,Gwen Stefani
Break It Off,2007,1988,Rihanna
Shut Up And Drive,2007,1988,Rihanna
Lovestoned,2007,1981,Justin Timberlake
That's That,2007,1971,Snoop Dogg
Same Girl,2007,1967,R. Kelly
Bleeding Love,2008,1985,Leona Lewis
No One,2008,1981,Alicia Keys
Lollipop,2008,1982,Lil Wayne
Apologize,2008,1972,Timbaland
No Air,2008,1989,Jordin Sparks
Love Song,2008,1979,Sara Bareilles
Love In This Club,2008,1978,Usher
Take A Bow,2008,1988,Rihanna
I Kissed A Girl,2008,1984,Katy Perry
Disturbia,2008,1988,Rihanna
Don't Stop the Music,2008,1988,Rihanna
Pocketful of Sunshine,2008,1981,Natasha Bedingfield
Closer,2008,1979,Ne-Yo
Bubbly,2008,1985,Colbie Caillat
Touch My Body,2008,1969,Mariah Carey
4 Minutes,2008,1958,Madonna
I'm Yours,2008,1977,Jason Mraz
Leavin',2008,1987,Jesse McCartney
Tattoo,2008,1989,Jordin Sparks
Take You There,2008,1990,Sean Kingston
Hot N Cold,2008,1984,Katy Perry
Got Money,2008,1982,Lil Wayne
A Milli,2008,1982,Lil Wayne
Like You'll Never See Me Again,2008,1981,Alicia Keys
Sensual Seduction,2008,1971,Snoop Dogg
Better In Time,2008,1985,Leona Lewis
Sweetest Girl,2008,1969,Wyclef Jean
Miss Independent,2008,1979,Ne-Yo
One Step at A Time,2008,1989,Jordin Sparks
Hate That I Love You,2008,1988,Rihanna
Suffocate,2008,1984,J. Holiday
Let It Rock,2008,1980,Kevin Rudolf
Realize,2008,1985,Colbie Caillat
The Time Of My Life,2008,1982,David Cook
Love Like This,2008,1981,Natasha Bedingfield
Love Lockdown,2008,1977,Kanye West
I Luv Your Girl,2008,1978,The-Dream
Good Life,2008,1977,Kanye West
Womanizer,2008,1981,Britney Spears
Just Fine,2008,1971,Mary J. Blige
Piece Of Me,2008,1981,Britney Spears
All Summer Long,2008,1971,Kid Rock
Can't Help But Wait,2008,1984,Trey Songz
In Love With A Girl,2008,1977,Gavin DeGraw
I Remember,2008,1981,Keyshia Cole
Flashing Lights,2008,1977,Kanye West
Mrs. Officer,2008,1982,Lil Wayne
You're Gonna Miss This,2008,1962,Trace Adkins
Love Remains The Same,2008,1965,Gavin Rossdale
The Way I Are,2008,1972,Timbaland
Heaven Sent,2008,1981,Keyshia Cole
Poker Face,2009,1986,Lady Gaga
Just Dance,2009,1986,Lady Gaga
I'm Yours,2009,1977,Jason Mraz
Single Ladies,2009,1981,Beyonce
Heartless,2009,1977,Kanye West
Knock You Down,2009,1982,Keri Hilson
Blame It,2009,1967,Jamie Foxx
Down,2009,1981,Jay Sean
My Life Would Suck Without You,2009,1982,Kelly Clarkson
Halo,2009,1981,Beyonce
Hot n Cold,2009,1984,Katy Perry
Circus,2009,1981,Britney Spears
Day 'n' Nite,2009,1984,Kid Cudi
Let It Rock,2009,1980,Kevin Rudolf
Fire Burning,2009,1990,Sean Kingston
Whatcha Say,2009,1989,Jason DeRulo
Lovegame,2009,1986,Lady Gaga
Waking Up In Vegas,2009,1984,Katy Perry
Birthday Sex,2009,1987,Jeremih
Womanizer,2009,1981,Britney Spears
Obsessed,2009,1969,Mariah Carey
Mad,2009,1979,Ne-Yo
Love Lockdown,2009,1977,Kanye West
If I Were A Boy,2009,1981,Beyonce
Paparazzi,2009,1986,Lady Gaga
Beautiful,2009,1973,Akon
Right Now,2009,1973,Akon
Battlefield,2009,1989,Jordin Sparks
Miss Independent,2009,1979,Ne-Yo
Sweet Dreams,2009,1981,Beyonce
Fallin' For You,2009,1985,Colbie Caillat
If U Seek Amy,2009,1981,Britney Spears
Big Green Tractor,2009,1977,Jason Aldean
Disturbia,2009,1988,Rihanna
Rockin' That Thang,2009,1978,The-Dream
Diva,2009,1981,Beyonce
Replay,2009,1987,Iyaz
Then,2009,1972,Brad Paisley
Her Diamonds,2009,1972,Rob Thomas
How Do You Sleep?,2009,1987,Jesse McCartney
3,2009,1981,Britney Spears
I Do Not Hook Up,2009,1982,Kelly Clarkson
Green Light,2009,1978,John Legend
People Are Crazy,2009,1973,Billy Currington
Already Gone,2009,1982,Kelly Clarkson
Pop Champagne,2009,1950,Jim Jones
Pretty Wings,2009,1973,Maxwell
TiK ToK,2010,1987,Ke$ha
California Gurls,2010,1984,Katy Perry
OMG,2010,1978,Usher
Bad Romance,2010,1986,Lady Gaga
Dynamite,2010,1980,Taio Cruz
Break Your Heart,2010,1980,Taio Cruz
I Like It,2010,1975,Enrique Iglesias
In My Head,2010,1989,Jason Derulo
Rude Boy,2010,1988,Rihanna
Telephone,2010,1986,Lady Gaga
Teenage Dream,2010,1984,Katy Perry
Just The Way You Are,2010,1985,Bruno Mars
Cooler Than Me,2010,1988,Mike Posner
DJ Got Us Fallin' in Love,2010,1978,Usher
Billionaire,2010,1981,Travie McCoy
Replay,2010,1987,Iyaz
Your Love Is My Drug,2010,1987,Ke$ha
Say Aah,2010,1984,Trey Songz
Alejandro,2010,1986,Lady Gaga
Ridin' Solo,2010,1989,Jason Derulo
Carry Out,2010,1972,Timbaland
Haven't Met You Yet,2010,1975,Michael Buble
Down,2010,1981,Jay Sean
Whatcha Say,2010,1989,Jason Derulo
Whataya Want From Me,2010,1982,Adam Lambert
Only Girl,2010,1988,Rihanna
Live Like We're Dying,2010,1985,Kris Allen
Hard,2010,1988,Rihanna
Blah Blah Blah,2010,1987,Ke$ha
Bottoms Up,2010,1984,Trey Songz
Do You Remember,2010,1981,Jay Sean
According To You,2010,1985,Orianthi
Take It Off,2010,1987,Ke$ha
Paparazzi,2010,1986,Lady Gaga
Your Love,2010,1982,Nicki Minaj
3,2010,1981,Britney Spears
Already Gone,2010,1982,Kelly Clarkson
Naturally,2010,1992,Selena Gomez
I Made It,2010,1980,Kevin Rudolf
Hey Daddy,2010,1978,Usher
There Goes My Baby,2010,1978,Usher
Say Something,2010,1972,Timbaland
Sweet Dreams,2010,1981,Beyonce
Undo It,2010,1983,Carrie Underwood
Eenie Meenie,2010,1990,Sean Kingston
Right Above It,2010,1982,Lil Wayne
The House That Built Me,2010,1983,Miranda Lambert
King Of Anything,2010,1979,Sara Bareilles
"Lover, Lover",2010,1979,Jerrod Niemann
Firework,2011,1984,Katy Perry
E.T.,2011,1984,Katy Perry
Grenade,2011,1985,Bruno Mars
